func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
cg_w15_c000,mssp4-n180-d30-02,2709.2872416623777,1052.300100000001,1052.3171192075638,1.6173340250300797e-5,0.069410766,2709.2178308963776,2677.2327178380006,2676.9507619200012,280,266,3734,583,5379,257,538,309.0,538,309
cg_w15_c000,mssp4-n180-d30-03,2228.2928333367595,920.9001000000003,920.9780885157469,8.468727036363327e-5,0.042541274,2228.2502920627594,2193.8930528070005,2193.744776471,205,194,4828,584,5336,258,467,239.0,467,239
cg_w15_c000,mssp4-n180-d30-04,643.2948533906964,934.0000999999999,934.0000999999999,0.0,0.039416255,643.2554371356964,617.3318918030001,617.2553861799998,104,100,3078,579,5300,253,366,115.0,366,115
cg_w15_c000,mssp4-n180-d30-05,2538.9096705196434,1021.9002000000002,1021.9002000000002,0.0,0.098835635,2538.8108348846436,2509.712611496,2509.466958972001,319,308,3783,588,5236,262,587,387.0,587,387
cg_w20_c000,mssp4-n180-d10-01,3614.599661013483,1632.8002499999932,3175.265695512637,0.944674919980353,0.083768031,3614.515892982483,3612.0864453540003,3611.5274663670007,453,443,300,691,2146,365,832,621.0,832,620
cg_w20_c000,mssp4-n180-d10-02,4586.425152186719,2403.201746825399,2484.75357834737,0.03393465888983314,0.072700147,4586.352452039719,4570.03583688,4569.667261812001,291,284,2935,695,2239,369,675,344.0,675,344
cg_w20_c000,mssp4-n180-d10-03,4308.556819414268,2169.4545779411765,2656.4709333333344,0.22448792445073404,0.039353346,4308.517466068268,4303.723971273,4303.466630701999,212,205,647,692,2246,366,591,254.0,591,253
cg_w20_c000,mssp4-n180-d10-04,4149.80831316755,2004.2001999999968,2645.4437660268727,0.31994985632018047,0.016138113,4149.79217505455,4144.023377633003,4143.621422961001,343,332,712,696,2183,370,721,354.0,721,354
cg_w20_c000,mssp4-n180-d10-05,4110.209999894101,2146.158340901359,3192.3839676561706,0.4874876223323811,0.037114953,4110.172884941101,4108.777071901001,4108.373330469001,329,318,89,694,2176,368,707,380.0,707,380
cg_w20_c000,mssp4-n180-d15-01,4280.421063965196,1225.3001000000022,2436.01452516248,0.9880962428408155,0.06893689,4280.352127075195,4276.762058786999,4276.372622269998,331,320,423,691,2917,365,705,386.0,705,386
cg_w20_c000,mssp4-n180-d15-02,4411.43136240369,1397.9001000000007,1994.1913903004056,0.4265621629903342,0.041534437,4411.38982796669,4387.1795574060025,4386.727194159,393,381,3009,691,3042,365,767,457.0,767,456
cg_w20_c000,mssp4-n180-d15-03,1303.7103390469454,1597.4000999999944,1597.5276499474237,7.984846590989698e-5,0.120419003,1303.5899200439453,1276.8780996999997,1276.6590399709996,177,171,3242,684,3019,358,551,223.0,551,223
cg_w20_c000,mssp4-n180-d15-04,1293.5020807890762,1489.0001,1489.0000999999997,0.0,0.064207664,1293.4378731250763,1275.0997860859998,1274.9895287940003,103,98,2293,687,3034,361,478,120.0,478,120
cg_w20_c000,mssp4-n180-d15-05,2776.73469245301,1644.700100000004,1644.700100000004,0.0,0.018860458,2776.7158319950104,2763.1182578349994,2762.894659107,198,192,2079,691,3016,365,575,212.0,575,212
cg_w20_c000,mssp4-n180-d20-01,4137.809699457489,954.9001,1608.905765179933,0.6848943310194785,0.074463528,4137.735235929489,4114.154748633998,4113.449737387,361,351,2953,677,3751,351,724,489.0,724,489
cg_w20_c000,mssp4-n180-d20-02,3545.672316713067,1531.4001000000003,1531.4001000000003,0.0,0.032971544,3545.6393451690674,3524.956542504999,3524.5827727329993,292,277,2145,669,3880,343,639,323.0,639,323
cg_w20_c000,mssp4-n180-d20-03,2426.553504184683,1091.7001000000002,1091.7001000000002,0.0,0.036007122,2426.517497062683,2387.0651404020014,2386.785114445998,249,242,5870,671,3863,345,608,273.0,608,273
cg_w20_c000,mssp4-n180-d20-04,3888.469561275483,1248.1001999999999,1439.6565376646258,0.15347833264078156,0.026588377,3888.4429728984833,3815.1902884359993,3814.812673883999,335,324,15742,671,3843,345,689,356.0,689,356
cg_w20_c000,mssp4-n180-d20-05,3855.795267345538,1423.800100000001,1500.2174128741478,0.05367137765627823,0.034229519,3855.761037826538,3810.537847073002,3810.201040250998,288,278,6725,673,3666,347,647,509.0,647,509
cg_w20_c000,mssp4-n180-d30-01,1437.3058284397318,1101.5168083333342,1101.5168083333342,0.0,0.078499424,1437.2273290157318,1411.8165856640003,1411.42788152,221,207,2755,652,5466,326,552,230.0,552,230
cg_w20_c000,mssp4-n180-d30-02,2325.0772123156353,1052.3001000000004,1052.3001000000004,0.0,0.033229333,2325.0439829826355,2293.9644625489996,2293.575958999,308,294,4260,662,5463,336,651,387.0,651,387
cg_w20_c000,mssp4-n180-d30-03,1419.0220448050168,920.9001000000001,920.9001000000001,0.0,0.034353641,1418.9876911640167,1386.9135867869995,1386.6996876089997,158,149,4434,663,5420,337,504,169.0,504,169
cg_w20_c000,mssp4-n180-d30-04,2203.1325475769913,934.0001000000038,934.0605972393964,6.477219798219385e-5,0.052823742,2203.0797238349915,2162.060663884002,2161.7188310829983,311,291,7031,660,5386,334,646,343.0,646,343
cg_w20_c000,mssp4-n180-d30-05,1838.0840728607338,1021.9002000000021,1021.9002000000021,0.0,0.053811821,1838.030261039734,1806.2448971030008,1805.9789925209996,252,244,4573,669,5322,343,609,312.0,609,312
cg_w25_c000,mssp4-n180-d10-01,4752.171844896974,2028.4092181939805,2933.83107298758,0.4463704102073412,0.06375092,4752.1080939769745,4749.648021605004,4749.058214046997,337,329,277,782,2242,456,817,543.0,817,543
cg_w25_c000,mssp4-n180-d10-02,3876.3439325707145,2297.2186757493437,2995.2996108408292,0.3038809245548965,0.034844579,3876.3090879917145,3871.0599985649997,3870.601185404003,299,287,702,786,2335,460,773,366.0,773,366
cg_w25_c000,mssp4-n180-d10-03,4121.728739052926,1946.9582860465125,3115.015512482524,0.5999395235158659,0.06247285,4121.666266202927,4119.754087907999,4119.282918993999,312,303,153,781,2340,455,786,391.0,786,391
cg_w25_c000,mssp4-n180-d10-04,5419.931619352035,2200.667925481145,3284.7684897475738,0.4926234220591938,0.048054403,5419.883564949036,5418.534759003001,5418.172281641997,240,230,52,783,2275,457,711,277.0,711,277
cg_w25_c000,mssp4-n180-d10-05,3771.3191689726586,2390.188322199166,2749.8563022269377,0.15047683761455583,0.038855004,3771.2803139686584,3764.7504012489985,3764.3510428769996,245,237,1010,787,2274,461,726,309.0,726,309
cg_w25_c000,mssp4-n180-d15-01,4391.776529388277,1663.178050920243,1892.8386089800697,0.13808537091549186,0.066222267,4391.710307121277,4380.547199312006,4380.247339533,223,212,1818,774,3005,448,683,237.0,683,237
cg_w25_c000,mssp4-n180-d15-02,3894.8780898675163,1587.7001,1903.3089410991647,0.1987836626697729,0.019408904,3894.8586809635162,3866.2698120070004,3865.738899662001,371,361,4110,778,3134,452,842,545.0,842,544
cg_w25_c000,mssp4-n180-d15-03,2333.671713178472,1597.4001,1597.4001,0.0,0.019435232,2333.652277946472,2306.3092638250014,2305.8829690890007,315,305,3642,775,3115,449,783,388.0,783,388
cg_w25_c000,mssp4-n180-d15-04,2097.440610682471,1489.0001000000002,1489.0001000000002,0.0,0.029855525,2097.4107551574707,2086.0988778499996,2085.8616246470006,171,165,1794,779,3131,453,646,212.0,646,210
cg_w25_c000,mssp4-n180-d15-05,3616.1223130622666,1433.4001,2673.559464136002,0.8651871617254681,0.037994186,3616.0843188762665,3612.701876389001,3612.288075397997,263,255,306,776,3106,450,728,280.0,728,280
cg_w25_c000,mssp4-n180-d20-01,1616.66855443844,1202.2001,1202.2001,0.0,0.070230378,1616.59832406044,1586.7945347439997,1586.5549723410006,195,189,4365,762,3841,436,651,309.0,651,309
cg_w25_c000,mssp4-n180-d20-02,2522.347530511217,1531.4001000000003,1531.4001000000003,0.0,0.042265323,2522.305265188217,2502.0302694069997,2501.6538472349994,250,238,2243,752,3968,426,687,263.0,687,263
cg_w25_c000,mssp4-n180-d20-03,2624.574221832747,1091.7001000000002,1091.7001000000002,0.0,0.033663733,2624.5405580997467,2586.384684778001,2586.0769416219987,242,232,5913,759,3956,433,694,312.0,694,312
cg_w25_c000,mssp4-n180-d20-04,3725.645921323847,1041.1501249999997,1516.3612838409567,0.4564290465229087,0.033812378,3725.6121089458466,3665.7462984499994,3665.312659534,334,324,12076,758,3935,432,781,357.0,781,357
cg_w25_c000,mssp4-n180-d20-05,2794.658121904122,1423.8001000000004,1423.9001000000005,7.023457857611922e-5,0.039682945,2794.6184389591217,2753.1396526069984,2752.805233,248,236,6142,759,3757,433,697,399.0,697,392
