func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
cg2_l20_w50_c000,mssp3-n160-d15-05,1117.7308764295683,1572.000200000002,1572.000200000002,0.0,0.021987422,1117.7088890075684,1111.1356149079998,1110.3465142270002,212,207,998,1182,3055,892,1153,329.0,1153,329
cg2_l20_w50_c000,mssp3-n160-d20-01,679.3269426808114,1249.000199999999,1249.022980603553,1.8239071181800735e-5,0.073880671,679.2530620098114,671.3711767700003,670.5021423719999,226,216,1319,1157,3578,867,1135,290.0,1135,290
cg2_l20_w50_c000,mssp3-n160-d20-02,1411.0757026930169,1194.7001,1194.7001,0.0,0.022041585,1411.053661108017,1389.7076732930002,1389.0091333810003,210,202,3056,1135,3633,845,1098,269.0,1098,269
cg2_l20_w50_c000,mssp3-n160-d20-03,440.2431984837814,1490.4001999999984,1490.4001999999984,0.0,0.024361461,440.2188370227814,435.4371047750001,434.7979680109999,145,136,557,1144,3596,854,1041,194.0,1041,194
cg2_l20_w50_c000,mssp3-n160-d20-04,564.3039103748181,1243.4001500000013,1243.4001500000013,0.0,0.025737405,564.2781729698181,555.4017587960002,554.8615743940001,132,125,1275,1147,3584,857,1032,189.0,1032,189
cg2_l20_w50_c000,mssp3-n160-d20-05,1410.798807840651,1184.2000999999996,1184.2000999999996,0.0,0.087217789,1410.711590051651,1389.3397215380005,1388.314231276,303,288,2963,1123,3635,833,1174,359.0,1174,359
cg2_l20_w50_c000,mssp3-n160-d30-01,444.1967032384554,791.5001000000093,791.5001000000093,0.0,0.078991456,444.11771178245544,426.10292560199974,425.720508895,112,102,2714,1103,4806,813,963,152.0,963,152
cg2_l20_w50_c000,mssp3-n160-d30-02,487.01293098124864,905.7001,905.7001,0.0,0.088168017,486.92476296424866,472.0602855789997,471.36134253299986,190,177,1976,1094,4859,804,1031,231.0,1031,231
cg2_l20_w50_c000,mssp3-n160-d30-03,82.34985597696264,859.800100000005,859.800100000005,0.0,0.031148034,82.31870794296265,66.44559191199998,66.263354669,56,48,2344,1100,4887,810,906,98.0,906,98
cg2_l20_w50_c000,mssp3-n160-d30-04,262.5016364044584,677.9001,677.9001,0.0,0.107910294,262.3937261104584,239.58536753900006,239.23909804900003,119,106,3781,1089,4932,799,954,181.0,954,181
cg2_l20_w50_c000,mssp3-n160-d30-05,912.4228971431712,864.9001000000003,864.9001000000003,0.0,0.029747052,912.3931500911713,886.9426438270002,886.0737097459998,266,251,4857,1097,4799,807,1110,352.0,1110,352
cg2_l20_w50_c200,mssp3-n100-d10-01,36.47282397196948,1781.8573142857124,1781.8573142857126,0.0,0.062816972,36.41000699996948,35.638397570000016,34.69216608400001,183,178,54,1242,1526,1060,1296,296.0,1296,290
cg2_l20_w50_c200,mssp3-n100-d10-02,45.26544168851111,1823.2251708333329,1823.2251708333329,0.0,0.012832674,45.25260901451111,44.24003488899997,43.12854444299999,220,215,109,1253,1533,1071,1364,548.0,1363,538
cg2_l20_w50_c200,mssp3-n100-d10-03,70.29100350318946,1769.9354561151038,1770.0645281059808,7.292468797723385e-5,0.012389459,70.27861404418945,68.91805172299998,67.53027566099998,281,271,137,1239,1530,1057,1394,567.0,1393,543
cg2_l20_w50_c200,mssp3-n100-d10-04,18.79389971593323,1813.2231643423115,1813.2231643423115,0.0,0.014413775,18.779485940933228,18.217486512,17.676202233,111,104,44,1244,1508,1062,1224,190.0,1224,190
cg2_l20_w50_c200,mssp3-n100-d10-05,25.073503023526733,2008.885651396648,2008.885651396648,0.0,0.012880093,25.060622930526733,23.525049771,22.923334373,120,115,283,1266,1535,1084,1255,204.0,1253,203
cg2_l20_w50_c200,mssp3-n100-d15-01,64.18036549019276,1567.6502499999992,1567.6502499999992,0.0,0.061938452,64.11842703819275,62.97195276499997,61.777995831,246,236,87,1195,1723,1013,1315,724.0,1315,629
cg2_l20_w50_c200,mssp3-n100-d15-02,25.841892464210694,1368.8001,1368.8001,0.0,0.013346417,25.828546047210693,24.892939622000007,24.484882194,95,89,26,1209,1733,1027,1174,179.0,1173,177
cg2_l20_w50_c200,mssp3-n100-d15-03,17.403603490019165,1446.7820181818201,1446.7820181818201,0.0,0.014025386,17.389578104019165,16.635735129000004,16.182273531,81,75,33,1224,1757,1042,1168,131.0,1167,130
cg2_l20_w50_c200,mssp3-n100-d15-04,31.863024049346315,1443.6568533333318,1443.6568533333318,0.0,0.02879911,31.834224939346313,30.730795795000002,30.198929154000005,115,109,147,1182,1754,1000,1167,182.0,1164,176
cg2_l20_w50_c200,mssp3-n100-d15-05,29.204240972744262,1175.2001,1175.2001,0.0,0.069476063,29.134764909744263,28.170210319000002,27.689461670999997,95,93,29,1210,1758,1028,1179,223.0,1178,222
cg2_l20_w50_c200,mssp3-n100-d20-01,5.198948358173828,1016.3001000000002,1016.3001,0.0,0.105301355,5.093647003173828,4.423366262999999,4.33697873,20,18,21,1190,2023,1008,1074,68.0,1074,68
cg2_l20_w50_c200,mssp3-n100-d20-02,28.11443846766272,1210.6002000000008,1210.6002000000008,0.0,0.025353604,28.08908486366272,27.269474298000002,26.762274505000008,102,96,56,1202,1975,1020,1175,201.0,1174,197
cg2_l20_w50_c200,mssp3-n100-d20-03,17.556547340937623,932.7001000000002,932.7001000000002,0.0,0.056399283,17.500148057937622,16.67270904899999,16.403811477999998,61,55,94,1180,1931,998,1105,113.0,1104,111
cg2_l20_w50_c200,mssp3-n100-d20-04,11.590066535947388,1003.1001000000009,1003.1001000000009,0.0,0.025339468,11.564727067947388,10.732336261000004,10.498206356,46,43,38,1184,1926,1002,1096,113.0,1096,113
cg2_l20_w50_c200,mssp3-n100-d20-05,28.318605472576415,1061.3001,1061.3001,0.0,0.014739563,28.303865909576416,27.096928995999995,26.440708377000004,117,111,134,1198,2006,1016,1180,227.0,1180,211
cg2_l20_w50_c200,mssp3-n100-d30-01,14.704848802404296,664.2001,664.2001,0.0,0.101199663,14.603649139404297,13.456738670000004,13.211819470000002,61,51,319,1124,2432,942,1044,117.0,1043,115
cg2_l20_w50_c200,mssp3-n100-d30-02,10.392819244364501,949.4001000000003,949.4001000000003,0.0,0.028599102,10.364220142364502,9.796903077,9.594149761999997,46,44,17,1139,2408,957,1057,143.0,1054,135
cg2_l20_w50_c200,mssp3-n100-d30-03,23.583042260037598,751.8002000000004,751.8002000000004,0.0,0.101405259,23.481637001037598,22.246362079,21.906830800999995,87,81,407,1122,2419,940,1077,154.0,1077,154
cg2_l20_w50_c200,mssp3-n100-d30-04,33.1708340384646,991.5001250000003,991.5001250000003,0.0,0.028468106,33.1423659324646,32.157470452999995,31.607603797,98,90,69,1115,2420,933,1076,178.0,1076,171
cg2_l20_w50_c200,mssp3-n100-d30-05,21.094537876520754,634.4001999999998,634.4001999999998,0.0,0.031037949,21.063499927520752,19.937353934000008,19.57376585600001,93,86,190,1130,2428,948,1088,151.0,1086,148
cg2_l20_w50_c200,mssp3-n120-d10-01,84.53290399236536,2236.775154999999,2236.775154999999,0.0,0.064742171,84.46816182136536,83.51121434399998,82.82697313100003,128,124,43,1286,1782,1068,1246,193.0,1246,193
cg2_l20_w50_c200,mssp3-n120-d10-02,68.84532542778955,1767.568345454547,1767.568345454547,0.0,0.014151531,68.83117389678955,67.80583546,67.19762368400002,110,106,66,1279,1777,1061,1226,200.0,1225,197
cg2_l20_w50_c200,mssp3-n120-d10-03,15.959526416749146,1638.5001000000016,1638.5001000000016,0.0,0.015128252,15.944398164749146,15.167673846,14.839552770000001,70,67,3,1302,1820,1084,1213,205.0,1212,204
cg2_l20_w50_c200,mssp3-n120-d10-04,113.6534934683064,1711.4002000000035,1711.4002000000035,0.0,0.015510623,113.6379828453064,112.30660376999995,111.01479031800004,259,252,90,1278,1759,1060,1374,619.0,1374,619
cg2_l20_w50_c200,mssp3-n120-d10-05,125.0398444758767,1764.2130930555534,1764.2130930555534,0.0,0.014822446,125.02502202987671,123.81939675200003,123.115186928,144,141,23,1286,1724,1068,1267,241.0,1266,240
cg2_l20_w50_c200,mssp3-n120-d15-01,91.56073646944043,1431.0501818181842,1431.0501818181842,0.0,0.064629368,91.49610710144043,89.72478674700001,88.32165434599999,185,176,183,1267,2100,1049,1283,349.0,1283,341
cg2_l20_w50_c200,mssp3-n120-d15-02,98.57398757047376,1554.4000999999994,1554.4000999999994,0.0,0.016342488,98.55764508247375,96.95704273699998,95.63089364799997,173,167,107,1275,2145,1057,1280,259.0,1280,259
cg2_l20_w50_c200,mssp3-n120-d15-03,109.2962596132362,1375.2834833333332,1375.2834833333332,0.0,0.015260668,109.2809989452362,107.38510596900001,106.12119940800001,169,161,190,1260,2144,1042,1257,252.0,1256,250
cg2_l20_w50_c200,mssp3-n120-d15-04,63.89275886023791,1607.338663461539,1607.338663461539,0.0,0.017157807,63.875601053237915,62.11110402400001,61.11729622800001,136,130,194,1280,2121,1062,1251,213.0,1249,208
cg2_l20_w50_c200,mssp3-n120-d15-05,128.1002963911393,1668.6001545454542,1668.6001545454542,0.0,0.015224589,128.08507180213928,125.71915417300002,124.21156654099995,224,214,310,1244,2117,1026,1302,358.0,1301,354
cg2_l20_w50_c200,mssp3-n120-d20-01,47.96593175213745,1357.2001,1357.2001,0.0,0.068993905,47.89693784713745,46.497998029,46.039793731999985,84,79,186,1251,2406,1033,1169,162.0,1168,161
cg2_l20_w50_c200,mssp3-n120-d20-02,30.162643704536986,1168.5001000000004,1168.5001000000004,0.0,0.028548751,30.134094953536987,28.977078584999987,28.639752886,76,72,96,1257,2451,1039,1165,157.0,1165,153
cg2_l20_w50_c200,mssp3-n120-d20-03,84.3581484577848,999.0000999999995,999.0000999999995,0.0,0.016513469,84.34163498878479,82.668436452,82.13023051899998,104,97,162,1234,2462,1016,1167,163.0,1167,163
cg2_l20_w50_c200,mssp3-n120-d20-04,70.45046435175452,1263.2335166666671,1263.2335166666671,0.0,0.023477419,70.42698693275452,68.02511093700002,67.33875217600003,146,136,355,1250,2421,1032,1223,229.0,1223,229
cg2_l20_w50_c200,mssp3-n120-d20-05,80.28673025721984,1267.3876374999986,1267.3876374999986,0.0,0.017514435,80.26921582221985,77.95482088900002,77.23877916800002,144,133,489,1247,2412,1029,1216,209.0,1216,209
cg2_l20_w50_c200,mssp3-n120-d30-01,29.550952656297607,965.9002000000012,965.9002000000012,0.0,0.069137795,29.481814861297607,28.518038047,28.232009800000014,74,70,117,1171,3086,953,1075,139.0,1073,137
cg2_l20_w50_c200,mssp3-n120-d30-02,65.12959030986218,926.0001374999999,926.0001374999999,0.0,0.037592448,65.09199786186218,62.114038703000034,61.43439034199999,152,140,691,1163,3052,945,1142,215.0,1140,210
cg2_l20_w50_c200,mssp3-n120-d30-03,85.2039526489358,794.4001000000001,794.4001000000001,0.0,0.020844796,85.18310785293579,83.18098790600003,82.59171625100002,123,116,384,1169,3110,951,1122,186.0,1121,185
cg2_l20_w50_c200,mssp3-n120-d30-04,44.54914347774976,727.7001000000001,727.7001000000001,0.0,0.047242328,44.501901149749756,42.142593716,41.772044739,76,68,529,1203,3114,985,1105,127.0,1104,125
cg2_l20_w50_c200,mssp3-n120-d30-05,30.409268640182617,727.4001000000003,727.4001000000003,0.0,0.018828653,30.390439987182617,28.32507521500001,28.008985647,73,65,577,1199,3091,981,1099,125.0,1098,123
cg2_l20_w50_c200,mssp3-n140-d10-01,269.54782895304726,2171.9346749999977,2171.934674999998,0.0,0.067801039,269.48002791404724,264.175913066,263.2314758570001,175,169,1162,1344,2016,1090,1314,243.0,1314,243
cg2_l20_w50_c200,mssp3-n140-d10-02,581.4059086823829,2018.1001000000012,2018.1001000000012,0.0,0.074629643,581.3312790393829,579.2216267520002,578.1820911080001,213,207,99,1342,2085,1088,1357,323.0,1355,312
cg2_l20_w50_c200,mssp3-n140-d10-03,606.5432282880049,2331.2566428137625,2331.2566428137625,0.0,0.081251283,606.4619770050049,604.9307199630001,603.2082984279998,318,313,67,1342,2014,1088,1453,379.0,1453,379
cg2_l20_w50_c200,mssp3-n140-d10-04,417.3872271606765,1874.6942929411757,1874.6942929411755,0.0,0.018106086,417.3691210746765,414.7260186929998,413.97186080999995,145,137,341,1332,2110,1078,1275,242.0,1274,232
cg2_l20_w50_c200,mssp3-n140-d10-05,247.20482069492041,1961.3001000000002,1961.3001000000002,0.0,0.058678689,247.1461420059204,245.321482937,244.563657983,156,149,123,1325,2079,1071,1276,243.0,1276,243
cg2_l20_w50_c200,mssp3-n140-d15-01,141.7765301174879,1420.0000999999997,1420.0000999999997,0.0,0.076222033,141.70030808448792,138.68903980299996,137.96068296800004,131,127,357,1316,2598,1062,1251,394.0,1248,342
cg2_l20_w50_c200,mssp3-n140-d15-02,527.6756451093268,1823.314027777778,1823.3140277777782,0.0,0.01745319,527.6581919193268,524.054209666,522.272791329,330,317,554,1323,2548,1069,1449,489.0,1449,487
cg2_l20_w50_c200,mssp3-n140-d15-03,966.027387146593,1356.2002000000014,1356.2002000000011,0.0,0.02076817,966.006618976593,958.7241838159996,957.053800072,300,286,1188,1310,2597,1056,1395,392.0,1394,390
cg2_l20_w50_c200,mssp3-n140-d15-04,405.8460412051887,1565.7002000000005,1565.7002000000005,0.0,0.019243243,405.8267979621887,401.84211570700006,400.5627932989995,246,240,331,1331,2589,1077,1373,337.0,1373,329
cg2_l20_w50_c200,mssp3-n140-d15-05,378.57971391197793,1495.522383333332,1495.522383333332,0.0,0.016790719,378.5629231929779,374.882098466,373.74033257200006,218,212,398,1313,2563,1059,1330,348.0,1327,342
cg2_l20_w50_c200,mssp3-n140-d20-01,194.4929265039104,1375.0722769697004,1375.0722769697004,0.0,0.071083452,194.4218430519104,191.14521400499993,190.51303569599997,140,135,390,1289,2993,1035,1221,210.0,1220,209
cg2_l20_w50_c200,mssp3-n140-d20-02,647.768894063468,1193.5001999999995,1193.5001999999995,0.0,0.019355165,647.749538898468,636.2295722909998,634.6063007180004,313,300,2681,1287,3003,1033,1391,448.0,1391,448
cg2_l20_w50_c200,mssp3-n140-d20-03,302.6460354175234,1113.9001,1113.9001,0.0,0.018975481,302.62705993652344,288.99563794599993,288.21040205799994,170,161,2746,1295,3003,1041,1252,219.0,1252,219
cg2_l20_w50_c200,mssp3-n140-d20-04,458.71314411581835,1168.575124999999,1168.5751249999987,0.0,0.021344952,458.69179916381836,452.9696541309997,451.91459703700025,234,223,865,1274,3074,1020,1298,314.0,1297,309
cg2_l20_w50_c200,mssp3-n140-d20-05,269.943900773755,1110.7001500000001,1110.70015,0.0,0.021692703,269.922208070755,262.70408395399994,261.75479998700007,201,192,1516,1298,3036,1044,1292,330.0,1291,321
cg2_l20_w50_c200,mssp3-n140-d30-01,58.91211989467053,602.0001000000001,602.0001000000001,0.0,0.071371823,58.84074807167053,49.30491394700001,49.09251987599998,51,45,1161,1248,3864,994,1088,97.0,1088,97
cg2_l20_w50_c200,mssp3-n140-d30-02,121.74246335825086,744.0001,744.0001,0.0,0.024752148,121.71771121025085,117.04669035200001,116.546330795,88,81,1212,1266,3911,1012,1143,136.0,1143,136
cg2_l20_w50_c200,mssp3-n140-d30-03,121.24528886651343,958.3001000000071,958.3001000000071,0.0,0.031981009,121.21330785751343,118.05997429799999,117.57143191899998,101,92,518,1250,3937,996,1143,164.0,1143,164
cg2_l20_w50_c200,mssp3-n140-d30-04,129.85026458422547,1009.4001000000002,1009.4001000000002,0.0,0.02467755,129.82558703422546,121.74623966499996,121.35310627600002,96,87,855,1246,3969,992,1129,148.0,1129,148
cg2_l20_w50_c200,mssp3-n140-d30-05,125.8504567126394,1020.3001000000003,1020.3001000000003,0.0,0.096657751,125.7537989616394,123.208812876,122.66183184499998,120,115,377,1252,3934,998,1165,191.0,1165,191
cg2_l20_w50_c200,mssp3-n160-d10-01,826.2197001941535,2293.1000999999997,2293.1000999999997,0.0,0.06618414,826.1535160541534,823.3732875030001,822.2832506359999,196,192,155,1382,2395,1092,1342,298.0,1341,295
cg2_l20_w50_c200,mssp3-n160-d10-02,3659.7276634910468,1895.649766129034,2508.5745915886896,0.32333231402299795,0.020200465,3659.7074630260468,3654.4337638109973,3651.19037895,581,574,357,1389,2467,1099,1734,1313.0,1734,1215
cg2_l20_w50_c200,mssp3-n160-d10-03,1218.4370427981717,2336.4267548076937,2336.4267548076937,0.0,0.021327819,1218.4157149791718,1214.074775676,1213.3689209639997,138,133,501,1372,2353,1082,1263,183.0,1263,183
cg2_l20_w50_c200,mssp3-n160-d10-04,1489.4680881913305,2189.4297944444475,2189.4297944444475,0.0,0.02173714,1489.4463510513306,1486.8530271029997,1485.740321627,212,204,215,1377,2433,1087,1345,287.0,1345,287
cg2_l20_w50_c200,mssp3-n160-d10-05,3864.7549095263007,2297.1836999458637,2458.018353968254,0.0700138408722735,0.021172296,3864.733737230301,3858.696642161998,3855.6379270429984,581,567,777,1369,2442,1079,1702,817.0,1702,817
cg2_l20_w50_c200,mssp3-n160-d15-01,322.58642529943626,1460.8001000000088,1460.800100000009,0.0,0.118057246,322.4683680534363,317.2588921719999,316.50045325,139,135,684,1343,3031,1053,1238,200.0,1238,200
cg2_l20_w50_c200,mssp3-n160-d15-02,372.7404437385331,1413.1001,1413.1001,0.0,0.019289764,372.7211539745331,366.05738267600015,365.31607765199993,131,127,756,1351,3010,1061,1239,200.0,1239,200
cg2_l20_w50_c200,mssp3-n160-d15-03,849.6351594477966,1574.6002000000003,1574.6002000000003,0.0,0.019763425,849.6153960227966,838.710090276,838.091552382,125,116,2002,1348,3006,1058,1228,184.0,1228,184
cg2_l20_w50_c200,mssp3-n160-d15-04,3718.5263648767805,1499.7941303030293,1587.51360379553,0.05848767622178726,0.02843888,3718.4979259967804,3677.526974701001,3674.3464632819982,609,592,5905,1370,3005,1080,1725,708.0,1725,708
cg2_l20_w50_c200,mssp3-n160-d15-05,1075.287365403728,1572.0002000000006,1572.0002000000006,0.0,0.035477367,1075.251888036728,1068.5495082569994,1067.5845753680003,190,186,971,1382,3055,1092,1335,351.0,1335,351
cg2_l20_w50_c200,mssp3-n160-d20-01,449.9319769651954,1249.0002000000009,1249.0002000000009,0.0,0.076161793,449.85581517219543,442.40568407300003,440.7840861179999,232,224,1003,1357,3578,1067,1349,387.0,1348,385
cg2_l20_w50_c200,mssp3-n160-d20-02,905.1215506860173,1194.7001000000005,1194.7001000000005,0.0,0.081997759,905.0395529270172,890.4490030329998,889.502799913,130,125,1687,1335,3633,1045,1219,177.0,1219,177
cg2_l20_w50_c200,mssp3-n160-d20-03,616.9714153103973,1490.4001999999998,1490.4001999999998,0.0,0.025253325,616.9461619853973,609.407043765,608.4642335920001,123,115,1149,1344,3596,1054,1222,205.0,1222,204
cg2_l20_w50_c200,mssp3-n160-d20-04,1243.286590603904,1243.4001500000008,1243.4001500000008,0.0,0.089513568,1243.197077035904,1226.4060502460004,1224.711659506,239,226,2061,1347,3584,1057,1336,329.0,1336,329
cg2_l20_w50_c200,mssp3-n160-d20-05,583.0841050445513,1184.2001,1184.2001,0.0,0.022408992,583.0616960525513,566.4983364599996,565.195886055,190,183,2287,1323,3635,1033,1276,304.0,1276,304
cg2_l20_w50_c200,mssp3-n160-d30-01,288.1798978830299,791.5001,791.5001,0.0,0.129829743,288.0500681400299,271.43970550899996,271.075551323,76,69,1735,1303,4806,1013,1133,124.0,1131,121
cg2_l20_w50_c200,mssp3-n160-d30-02,272.3637222007124,905.7001000000005,905.7123162992904,1.3488238866142683e-5,0.029441233,272.3342809677124,258.807318301,258.38089177800003,90,83,1622,1294,4859,1004,1139,148.0,1138,146
cg2_l20_w50_c200,mssp3-n160-d30-03,409.93133609506106,859.8001000000004,859.8001000000004,0.0,0.032600095,409.89873600006104,385.9235590330001,385.049580274,168,156,3739,1300,4887,1010,1216,214.0,1215,213
cg2_l20_w50_c200,mssp3-n160-d30-04,210.3600454042555,677.9001000000003,677.9001000000003,0.0,0.049061508,210.3109838962555,195.00661574999998,194.665912784,75,70,1643,1289,4932,999,1119,127.0,1118,126
cg2_l20_w50_c200,mssp3-n160-d30-05,454.1652290781549,864.9000999999998,864.981787263778,9.444705091156961e-5,0.031908985,454.1333200931549,426.7045643489999,426.0131651870002,141,131,5062,1297,4799,1007,1187,182.0,1186,181
cg2_l20_w50_c400,mssp3-n100-d10-01,34.40878630445239,1781.8573142857158,1781.8573142857158,0.0,0.062964447,34.34582185745239,33.51649535300001,32.24526240000001,184,178,75,1442,1526,1260,1499,295.0,1499,294
cg2_l20_w50_c400,mssp3-n100-d10-02,41.031828493438596,1823.2251708333306,1823.2251708333306,0.0,0.024636597,41.0071918964386,39.87636182099999,38.40903311000002,216,208,147,1453,1533,1271,1559,514.0,1559,514
cg2_l20_w50_c400,mssp3-n100-d10-03,57.17273333305139,1769.935456115109,1769.935456115109,0.0,0.022388246,57.15034508705139,55.80996638400002,54.312166811,232,224,145,1439,1530,1257,1558,490.0,1554,466
cg2_l20_w50_c400,mssp3-n100-d10-04,20.676524898676515,1813.2231643423147,1813.2231643423147,0.0,0.026153824,20.650371074676514,20.075848346000008,19.24021586400001,126,122,35,1444,1508,1262,1439,195.0,1439,195
cg2_l20_w50_c400,mssp3-n100-d10-05,88.71500205991113,2008.8856513966475,2008.8856513966475,0.0,0.013217926,88.70178413391113,86.875567305,84.22156759300002,400,390,207,1466,1535,1284,1742,651.0,1740,641
cg2_l20_w50_c400,mssp3-n100-d15-01,37.66847905691883,1567.650250000002,1567.650250000002,0.0,0.064422937,37.60405611991882,36.556308255,35.64427671199999,140,132,46,1395,1723,1213,1409,462.0,1408,441
cg2_l20_w50_c400,mssp3-n100-d15-02,20.372556099796142,1368.8001,1368.8001,0.0,0.01605309,20.356503009796143,19.541933273,19.014245294999995,77,73,20,1409,1733,1227,1359,155.0,1359,155
cg2_l20_w50_c400,mssp3-n100-d15-03,25.8432526428905,1446.7820181818192,1446.7820181818192,0.0,0.012803777,25.830448865890503,24.849692472000005,24.160749470999992,118,114,52,1424,1757,1242,1416,208.0,1416,206
cg2_l20_w50_c400,mssp3-n100-d15-04,26.068619430527466,1443.6568533333334,1443.6568533333334,0.0,0.071805418,25.996814012527466,23.632718506000007,23.072920666999995,94,88,453,1382,1754,1200,1343,159.0,1341,157
cg2_l20_w50_c400,mssp3-n100-d15-05,25.04938695798633,1175.2000999999998,1175.2000999999998,0.0,0.026906947,25.022480010986328,24.091585982999998,23.558934842999992,80,77,29,1410,1758,1228,1356,136.0,1356,135
cg2_l20_w50_c400,mssp3-n100-d20-01,10.484076495473877,1016.3001000000004,1016.3001000000005,0.0,0.065321441,10.418755054473877,9.760652383,9.552146127000002,38,35,29,1390,2023,1208,1293,88.0,1291,85
cg2_l20_w50_c400,mssp3-n100-d20-02,43.14350787146033,1210.6001999999999,1210.6001999999999,0.0,0.013037834,43.13047003746033,42.04227809699997,40.91956832399998,166,154,90,1402,1975,1220,1437,345.0,1435,340
cg2_l20_w50_c400,mssp3-n100-d20-03,10.028717286215088,932.7001000000002,932.7001000000002,0.0,0.014665372,10.014051914215088,9.214652155999998,8.940079040999999,39,34,96,1380,1931,1198,1283,88.0,1281,86
cg2_l20_w50_c400,mssp3-n100-d20-04,29.107899617754274,1003.1001000000005,1003.1001000000005,0.0,0.012507629,29.095391988754272,28.097473776000008,27.56936757900001,89,83,89,1384,1926,1202,1338,167.0,1337,166
cg2_l20_w50_c400,mssp3-n100-d20-05,18.952462367677736,1061.3001000000002,1061.3001000000002,0.0,0.015210323,18.937252044677734,17.877830301000007,17.326513260999995,81,75,107,1398,2006,1216,1349,162.0,1349,162
cg2_l20_w50_c400,mssp3-n100-d30-01,8.661478318736817,664.2001000000002,664.2001000000002,0.0,0.062234201,8.599244117736816,7.600332615999999,7.448842169,35,29,173,1324,2432,1073,1154,88.0,1152,85
cg2_l20_w50_c400,mssp3-n100-d30-02,10.68700642511316,949.4001,949.4001000000001,0.0,0.016187381,10.67081904411316,10.086875095000002,9.830489387000004,49,45,25,1339,2408,1157,1262,171.0,1259,165
cg2_l20_w50_c400,mssp3-n100-d30-03,17.694563162519533,751.8002000000004,751.8002000000004,0.0,0.10349108,17.59107208251953,16.709985086000003,16.343739312000004,71,66,203,1322,2419,1140,1255,118.0,1255,118
cg2_l20_w50_c400,mssp3-n100-d30-04,37.740424457714965,991.5001250000003,991.5001250000003,0.0,0.016193453,37.724231004714966,36.744942442000024,35.878953853000006,129,121,73,1315,2420,1133,1304,176.0,1304,176
cg2_l20_w50_c400,mssp3-n100-d30-05,25.146618237065187,634.4002,634.4002,0.0,0.017018189,25.129600048065186,23.920960841999985,23.324464448999997,99,90,195,1330,2428,1148,1290,149.0,1288,145
cg2_l20_w50_c400,mssp3-n120-d10-01,72.7038026172533,2236.775155000002,2236.775155000002,0.0,0.068579467,72.6352231502533,71.65455676800002,70.883346111,118,113,43,1486,1782,1268,1441,225.0,1441,225
cg2_l20_w50_c400,mssp3-n120-d10-02,64.8622056783385,1767.5683454545451,1767.5683454545451,0.0,0.027690822,64.8345148563385,63.651702326,62.88387774600001,104,99,52,1479,1777,1261,1415,170.0,1414,167
cg2_l20_w50_c400,mssp3-n120-d10-03,20.094888530934448,1638.5001000000007,1638.5001000000007,0.0,0.014849745,20.08003878593445,19.461488844999998,18.996253621,73,70,9,1502,1820,1284,1428,351.0,1426,332
cg2_l20_w50_c400,mssp3-n120-d10-04,117.39202319580676,1711.4002000000028,1711.4002000000028,0.0,0.033015122,117.35900807380676,115.96682194000005,114.29901673900005,234,224,78,1478,1759,1260,1546,480.0,1545,436
cg2_l20_w50_c400,mssp3-n120-d10-05,148.93162023296813,1764.2130930555581,1764.2130930555581,0.0,0.0153073,148.91631293296814,147.90949816300002,146.733190119,166,160,27,1486,1724,1268,1488,260.0,1488,260
cg2_l20_w50_c400,mssp3-n120-d15-01,96.03275380369422,1431.0501818181822,1431.0501818181824,0.0,0.066358664,95.96639513969421,94.42309378299997,93.32465158399998,178,166,179,1467,2100,1249,1473,279.0,1472,268
cg2_l20_w50_c400,mssp3-n120-d15-02,90.63724072096912,1554.4001000000055,1554.4001000000055,0.0,0.015641762,90.62159895896912,89.26925787700004,87.99336141299997,192,184,74,1475,2145,1257,1501,330.0,1499,307
cg2_l20_w50_c400,mssp3-n120-d15-03,54.56419917717578,1375.2834833333336,1375.2834833333336,0.0,0.015058247,54.54914093017578,52.89735870100001,52.25481216600001,108,101,142,1460,2144,1242,1399,188.0,1396,183
cg2_l20_w50_c400,mssp3-n120-d15-04,104.04464717147717,1607.338663461537,1607.338663461537,0.0,0.084907248,103.95973992347717,101.19658446799997,99.74679250200003,210,200,363,1480,2121,1262,1527,367.0,1524,361
cg2_l20_w50_c400,mssp3-n120-d15-05,154.9796851607335,1668.6001545454537,1668.6001545454537,0.0,0.017129037,154.96255612373352,152.41913131699985,151.08677583299993,220,214,343,1444,2117,1226,1501,391.0,1499,370
cg2_l20_w50_c400,mssp3-n120-d20-01,54.20324509593994,1357.2001000000005,1357.2001000000005,0.0,0.066616945,54.13662815093994,52.65536484600002,52.09082858700001,84,79,187,1451,2406,1233,1372,168.0,1370,164
cg2_l20_w50_c400,mssp3-n120-d20-02,41.60693190495288,1168.5001000000004,1168.5001000000004,0.0,0.026631097,41.58030080795288,40.27411877299999,39.693301485,94,91,104,1457,2451,1239,1383,154.0,1380,151
cg2_l20_w50_c400,mssp3-n120-d20-03,30.364203722474244,999.0000999999996,999.0000999999997,0.0,0.016415627,30.347788095474243,28.496524802000007,28.114165489000005,56,49,190,1434,2462,1216,1315,102.0,1314,101
cg2_l20_w50_c400,mssp3-n120-d20-04,48.11414969956482,1263.2335166666676,1263.2335166666676,0.0,0.016121755,48.09802794456482,45.72084554099998,45.04604621800002,104,98,333,1450,2421,1232,1384,161.0,1384,161
