func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
cg_w05_c000,mssp4-n120-d15-02,62.113843301467774,1418.8001,1418.8001,0.0,0.022071222,62.09177207946777,61.370625520999994,61.335942502,122,117,123,314,1307,96,216,122.0,216,122
cg_w05_c000,mssp4-n120-d15-03,60.02913043759278,1809.6824201612908,1809.6824201612908,0.0,0.00840328,60.02072715759277,59.424317707,59.398915038,109,106,120,310,1280,92,202,149.0,202,149
cg_w05_c000,mssp4-n120-d15-04,163.79052442619934,1576.200100000001,1576.200100000001,0.0,0.0080964,163.78242802619934,162.97802027600008,162.90028901099998,258,248,121,314,1263,96,348,262.0,348,262
cg_w05_c000,mssp4-n120-d15-05,149.36808365309838,1479.8001,1479.8001,0.0,0.008758721,149.3593249320984,148.574436169,148.51559247900002,185,177,124,313,1313,95,276,191.0,276,191
cg_w05_c000,mssp4-n120-d20-01,110.17203677866686,969.0001000000009,969.0001000000009,0.0,0.068884742,110.10315203666687,108.86365647900001,108.82497449800002,149,141,426,309,1681,91,235,146.0,235,146
cg_w05_c000,mssp4-n120-d20-02,57.89720077749402,1041.5000999999997,1041.5000999999997,0.0,0.030065968,57.86713480949402,57.16162604500002,57.13044152100002,118,112,121,312,1676,94,209,117.0,209,117
cg_w05_c000,mssp4-n120-d20-03,84.16784555208642,1489.3001666666673,1489.3001666666673,0.0,0.021516626,84.14632892608643,83.41014377600001,83.378662215,126,122,150,309,1639,91,217,134.0,217,134
cg_w05_c000,mssp4-n120-d20-04,127.6757549882074,997.9001,997.9001,0.0,0.030771935,127.6449830532074,125.69980923900006,125.51907788399996,148,140,948,311,1653,93,236,145.0,236,145
cg_w05_c000,mssp4-n120-d20-05,40.15159636343677,1271.7001000000014,1271.7001000000012,0.0,0.018085297,40.13351106643677,39.52913146699999,39.504902243000004,87,82,67,302,1663,84,169,87.0,169,87
cg_w05_c000,mssp4-n120-d30-01,60.2351090099845,737.0501500000004,737.0501500000004,0.0,0.072637954,60.1624710559845,58.95842164000001,58.933389632,84,77,331,309,2428,91,172,84.0,172,84
cg_w05_c000,mssp4-n120-d30-02,76.96095351036608,972.1000999999999,972.1000999999999,0.0,0.087850607,76.87310290336609,75.634538631,75.60641767300002,94,90,283,306,2379,88,181,95.0,181,95
cg_w05_c000,mssp4-n120-d30-03,44.62064616316504,829.7001000000014,829.7001000000014,0.0,0.013245269,44.60740089416504,43.733199798,43.706465159,90,86,167,302,2336,84,173,91.0,173,91
cg_w05_c000,mssp4-n120-d30-04,104.94466999704883,816.7001,816.7001,0.0,0.012399947,104.93227005004883,103.01885972500001,102.981267068,125,116,754,309,2388,91,210,121.0,210,121
cg_w05_c000,mssp4-n120-d30-05,53.84518565838745,910.1667999999992,910.1667999999992,0.0,0.012212655,53.83297300338745,52.381739664,52.35486901099998,99,91,495,309,2391,91,185,96.0,185,96
cg_w05_c000,mssp4-n140-d10-01,948.7616996177479,1882.5251875000015,1882.5251875000015,0.0,0.061213673,948.7004859447479,946.0625827830005,945.9484891219995,288,278,859,351,1336,97,378,283.0,378,283
cg_w05_c000,mssp4-n140-d10-02,455.07813022494594,1844.7561309523844,1844.7561309523844,0.0,0.006879071,455.0712511539459,454.1146162060003,453.95602118100004,250,238,222,350,1197,96,340,291.0,340,291
cg_w05_c000,mssp4-n140-d10-03,929.31160836119,2289.1078597920286,2289.1078597920286,0.0,0.039726304,929.2718820571899,926.5430614779995,926.2778670560002,481,468,725,350,1235,96,570,536.0,570,536
cg_w05_c000,mssp4-n140-d10-04,803.4593501700458,1958.366833333333,1958.366833333333,0.0,0.05092317,803.4084270000458,802.3584561899996,802.2090400659996,235,228,215,349,1235,95,328,294.0,328,294
cg_w05_c000,mssp4-n140-d10-05,2211.834415860559,2285.9202233072915,2285.920223307292,0.0,0.007602878,2211.826812982559,2209.7343378190003,2209.4813628839993,689,678,382,350,1217,96,781,810.0,781,810
cg_w05_c000,mssp4-n140-d15-01,530.5267673392583,1423.300299999999,1423.300299999999,0.0,0.068457212,530.4583101272583,522.4795125569998,522.3616637480003,351,344,3323,348,1783,94,446,392.0,446,392
cg_w05_c000,mssp4-n140-d15-02,748.0042364410182,1612.982013636363,1612.9820136363628,0.0,0.009397488,747.9948389530182,745.292402943,745.0847692930005,312,300,896,350,1736,96,402,339.0,402,339
cg_w05_c000,mssp4-n140-d15-03,250.91485602036218,1390.8001000000002,1390.8001000000002,0.0,0.030865971,250.88399004936218,248.66487085599994,248.61157897799998,178,174,654,351,1774,97,274,179.0,274,179
cg_w05_c000,mssp4-n140-d15-04,662.4811383596939,1699.6091426966282,1699.6091426966282,0.0,0.021901261,662.4592370986938,659.781956498,659.6827174529998,316,307,780,350,1705,96,407,368.0,407,368
cg_w05_c000,mssp4-n140-d15-05,84.65989367755334,1456.4002000000012,1456.4002000000012,0.0,0.031593726,84.62829995155334,83.282330762,83.26210929099997,69,65,333,346,1723,92,162,83.0,162,83
cg_w05_c000,mssp4-n140-d20-01,373.7797252381842,1253.6349956521735,1253.6349956521735,0.0,0.062043115,373.7176821231842,368.7131044529999,368.635106775,228,221,1900,348,2214,94,319,237.0,319,237
cg_w05_c000,mssp4-n140-d20-02,738.6832404847149,1132.6001999999994,1132.6001999999994,0.0,0.019556355,738.663684129715,725.052891344,724.9636517609997,265,252,4251,349,2172,95,352,264.0,352,264
cg_w05_c000,mssp4-n140-d20-03,582.7319011412989,1313.1001,1313.1001,0.0,0.023752185,582.7081489562988,579.8602238899997,579.7343675679998,355,340,853,350,2233,96,441,424.0,441,422
cg_w05_c000,mssp4-n140-d20-04,219.85723624543886,1218.3001,1218.3001,0.0,0.04774628,219.80948996543884,218.42918410199994,218.3747830550001,170,160,331,350,2294,96,259,165.0,259,165
cg_w05_c000,mssp4-n140-d20-05,505.1029617290758,1059.6001000000003,1059.6001000000003,0.0,0.052887867,505.0500738620758,494.969620815,494.89915090899984,213,203,2751,349,2243,95,301,208.0,301,208
cg_w05_c000,mssp4-n140-d30-01,70.39630313820898,915.6001249999993,915.6001249999993,0.0,0.068609199,70.32769393920898,68.26728767299997,68.24913425899997,62,58,434,344,3235,90,151,63.0,151,63
cg_w05_c000,mssp4-n140-d30-02,259.11576659456676,861.0001000000029,861.0001000000029,0.0,0.060291598,259.0554749965668,256.7886496100001,256.74934685500006,122,116,507,344,3227,90,209,121.0,209,121
cg_w05_c000,mssp4-n140-d30-03,155.96472709714013,727.8001000000015,727.8001000000015,0.0,0.017901116,155.94682598114014,153.17084880199997,153.149421753,78,70,724,349,3130,95,168,75.0,168,75
cg_w05_c000,mssp4-n140-d30-04,336.91322014213455,829.9001000000003,829.9001000000003,0.0,0.016905998,336.8963141441345,334.65467347899994,334.6094895929999,135,124,608,343,3172,89,216,129.0,216,129
cg_w05_c000,mssp4-n140-d30-05,252.67236012475306,770.0001333333347,770.0001333333347,0.0,0.018145981,252.65421414375305,243.371436603,243.32742639999998,141,131,2283,345,3213,91,226,179.0,226,179
cg_w05_c000,mssp4-n160-d10-01,3479.439289442973,2300.869300000001,2300.869300000001,0.0,0.05904638,3479.380243062973,3476.891708335997,3476.7343538589994,384,375,500,387,1552,97,476,408.0,476,408
cg_w05_c000,mssp4-n160-d10-02,2622.100532116214,2105.781133333337,2105.781133333337,0.0,0.00834495,2622.092187166214,2617.2474504929987,2617.102062117001,402,392,1230,386,1557,96,491,397.0,491,397
cg_w05_c000,mssp4-n160-d10-03,3754.3675641087034,1953.1000600000002,3366.1460238894865,0.7234887719421227,0.050561097,3754.3170030117035,3752.582070025001,3752.2828036249994,744,735,43,384,1532,94,833,894.0,833,894
cg_w05_c000,mssp4-n160-d10-04,1994.6111743875374,2380.6002000000026,2380.6002000000026,0.0,0.030686421,1994.5804879665375,1993.4461889109996,1993.3826135529994,185,175,140,387,1555,97,275,180.0,275,180
cg_w05_c000,mssp4-n160-d10-05,2176.075169487149,2145.947207843138,2145.947207843138,0.0,0.041407509,2176.0337619781494,2164.771843065001,2164.6065474640004,472,459,2263,386,1515,96,563,532.0,563,532
cg_w05_c000,mssp4-n160-d15-01,744.799665547593,1754.2001499999992,1754.2001499999994,0.0,0.074296571,744.725368976593,740.3667319709999,740.2984284339999,198,190,842,386,2263,96,289,195.0,289,195
cg_w05_c000,mssp4-n160-d15-02,1046.7770804467332,1515.7001,1515.7001,0.0,0.011135489,1046.7659449577332,1042.4676035350005,1042.3051755039999,157,150,839,383,2156,93,246,155.0,246,155
cg_w05_c000,mssp4-n160-d15-03,3601.9390694251156,1457.6002000000012,1526.805433159472,0.04747888560901038,0.01241151,3601.9266579151154,3583.0172734589983,3582.820407353999,411,398,3772,386,2170,96,498,451.0,498,451
cg_w05_c000,mssp4-n160-d15-04,1572.586950399805,1727.9001000000035,1727.9001000000035,0.0,0.011779406,1572.575170993805,1568.2204752970001,1568.1044211519995,313,306,945,386,2152,96,408,352.0,408,352
cg_w05_c000,mssp4-n160-d15-05,1304.7763812597138,1613.4748857142858,1613.4748857142856,0.0,0.042156225,1304.7342250347137,1299.5366380520002,1299.4363694099995,190,184,1353,384,2178,94,282,194.0,282,194
cg_w05_c000,mssp4-n160-d20-01,1556.7586949057832,1182.0001000000002,1182.0001000000002,0.0,0.068520803,1556.6901741027832,1545.532803003,1545.4580440619998,203,194,1770,382,2910,92,290,206.0,290,206
cg_w05_c000,mssp4-n160-d20-02,1322.7342862181854,1076.5001000000004,1076.5001000000004,0.0,0.026598125,1322.7076880931854,1306.7696405599997,1306.7041172610006,152,145,2646,382,2817,92,240,150.0,240,150
cg_w05_c000,mssp4-n160-d20-03,1696.3522291364188,1223.5001000000007,1223.5001000000007,0.0,0.022587079,1696.3296420574188,1680.6080882780002,1680.4927162799995,278,267,2856,386,2806,96,367,274.0,367,274
cg_w05_c000,mssp4-n160-d20-04,2819.3326438541053,1303.100099999999,1303.1816365551422,6.257121394066535e-5,0.050206768,2819.2824370861053,2799.915163223001,2799.664304018002,441,428,4090,383,2874,93,524,433.0,524,433
cg_w05_c000,mssp4-n160-d20-05,631.747643335099,1089.1001000000024,1089.1001000000024,0.0,0.018315418,631.729327917099,622.9007000720001,622.8375471500001,147,139,1909,381,2844,91,233,144.0,233,144
cg_w05_c000,mssp4-n160-d30-01,674.7008386731709,940.8002,940.8218391304351,2.3000771508253415e-5,0.096096623,674.6047420501709,662.5207494309998,662.3816400499996,147,135,1739,379,4158,89,228,165.0,228,165
cg_w05_c000,mssp4-n160-d30-02,856.9911568011731,1127.7168666666662,1127.7168666666662,0.0,0.019247755,856.9719090461731,843.7468058330003,843.684699194,198,189,2068,379,4048,89,282,198.0,282,197
cg_w05_c000,mssp4-n160-d30-03,966.611893393384,879.0001666666669,879.0001666666669,0.0,0.089218356,966.522675037384,949.6290821110002,949.5624069599999,202,189,2710,379,4069,89,281,194.0,281,194
cg_w05_c000,mssp4-n160-d30-04,1995.504838447704,868.3001,868.3356555555553,4.094846419483316e-5,0.040270548,1995.464567899704,1975.6026214019996,1975.5058418710003,253,244,3688,383,3929,93,342,265.0,342,265
cg_w05_c000,mssp4-n160-d30-05,532.3494314259273,897.2001000000012,897.2001000000012,0.0,0.067068488,532.2823629379272,519.003430348,518.9609255570001,128,123,2147,384,4100,94,220,128.0,220,128
cg_w10_c000,mssp4-n100-d10-01,20.979396874086305,1708.9000999999996,1708.9000999999996,0.0,0.06917792,20.910218954086304,20.69561259800001,20.617188360000004,162,159,1,367,844,185,359,249.0,359,249
cg_w10_c000,mssp4-n100-d10-02,38.502101967509645,1526.6001500000011,1526.6001500000011,0.0,0.071093867,38.431008100509644,38.080411338,37.980050289,193,188,30,369,817,187,391,266.0,391,256
cg_w10_c000,mssp4-n100-d10-03,58.48677803788037,1769.6113222222207,1769.6113222222207,0.0,0.052284973,58.43449306488037,57.863749027,57.70958946900001,295,282,147,364,792,182,477,397.0,477,371
cg_w10_c000,mssp4-n100-d10-04,106.09803599261926,2002.5001800000018,2002.500180000002,0.0,0.030898036,106.06713795661926,105.20546751999993,104.91193038099999,414,402,192,367,796,185,601,728.0,601,727
cg_w10_c000,mssp4-n100-d10-05,24.14921851227588,1654.0078423076884,1654.0078423076886,0.0,0.019197417,24.13002109527588,23.787597381,23.72494728600001,123,119,80,368,821,186,316,165.0,316,165
cg_w10_c000,mssp4-n100-d15-01,49.826888784390015,1283.8002000000001,1283.8002000000001,0.0,0.059043869,49.767844915390015,49.352004982,49.24110838699999,226,222,53,364,1035,182,412,232.0,412,232
cg_w10_c000,mssp4-n100-d15-02,38.0993944172572,1302.6001499999995,1302.6001499999995,0.0,0.051230288,38.0481641292572,37.416948794000014,37.344170807000005,142,136,111,358,1054,176,320,146.0,320,146
cg_w10_c000,mssp4-n100-d15-03,33.04888540139014,1187.4002,1187.4002,0.0,0.042977389,33.00590801239014,32.42427299700001,32.36122136899999,133,123,95,360,1030,178,310,137.0,310,137
cg_w10_c000,mssp4-n100-d15-04,8.158021992011596,1324.6001,1324.6001,0.0,0.030309027,8.127712965011597,7.7487639,7.728064637999999,39,36,19,364,1046,182,227,58.0,227,58
cg_w10_c000,mssp4-n100-d15-05,53.735113091900516,1383.538638461538,1383.538638461538,0.0,0.037787147,53.69732594490051,52.783264033999984,52.64997050500001,235,226,358,363,1089,181,418,318.0,418,316
cg_w10_c000,mssp4-n100-d20-01,12.363062450823243,1016.9001000000003,1016.9001000000003,0.0,0.056942532,12.306119918823242,11.744367529000003,11.727573097999999,46,43,64,351,1300,169,220,53.0,220,53
cg_w10_c000,mssp4-n100-d20-02,55.754587740672484,1055.6000999999999,1055.6000999999999,0.0,0.007173867,55.747413873672485,55.19606546399999,55.11102847700002,178,167,138,359,1348,177,354,195.0,354,195
cg_w10_c000,mssp4-n100-d20-03,36.78584531158276,964.3000999999999,964.3000999999999,0.0,0.008948358,36.776896953582764,36.118918901,36.04873945400001,145,138,168,362,1314,180,326,148.0,326,148
cg_w10_c000,mssp4-n100-d20-04,36.80421111063171,1075.8001000000002,1075.8001000000002,0.0,0.02885601,36.775355100631714,36.18000549300002,36.029484819,161,153,174,353,1281,171,333,175.0,333,175
cg_w10_c000,mssp4-n100-d20-05,11.021021831704957,920.9001000000002,920.9001000000002,0.0,0.007417906,11.013603925704956,10.617163154999998,10.586539004000002,61,59,37,362,1311,180,248,71.0,248,71
cg_w10_c000,mssp4-n100-d30-01,25.406401794881226,738.5001,738.5001,0.0,0.069138926,25.337262868881226,24.421538159999997,24.383531966,92,86,466,343,1778,161,255,96.0,255,96
cg_w10_c000,mssp4-n100-d30-02,12.574638380236694,992.10015,992.10015,0.0,0.019121422,12.555516958236694,12.133043472999999,12.111493691000002,52,47,55,352,1766,170,225,57.0,225,57
cg_w10_c000,mssp4-n100-d30-03,6.841896474192261,998.7001000000002,998.7001000000002,0.0,0.029237449,6.812659025192261,6.4506812789999985,6.437560898999998,31,29,5,349,1766,167,206,52.0,206,52
cg_w10_c000,mssp4-n100-d30-04,17.948447039876587,604.1001000000037,604.1001000000037,0.0,0.050159982,17.898287057876587,17.349312335999997,17.330008898,43,40,147,357,1767,175,223,50.0,223,50
cg_w10_c000,mssp4-n100-d30-05,6.999691017745484,871.5001000000001,871.5001000000001,0.0,0.031170138,6.968520879745483,6.5237692869999995,6.508492000000001,40,38,88,353,1824,171,217,48.0,217,48
cg_w10_c000,mssp4-n120-d10-01,189.64776587441258,2042.721294366197,2042.721294366197,0.0,0.070669889,189.5770959854126,188.73623149200006,188.49454575800002,443,432,70,401,1093,183,629,575.0,629,575
cg_w10_c000,mssp4-n120-d10-02,298.0877849937747,2230.260366274982,2230.260366274982,0.0,0.038590181,298.04919481277466,296.577928561,296.3253515689998,466,452,403,399,1021,181,642,470.0,642,470
cg_w10_c000,mssp4-n120-d10-03,98.84956260805164,2081.0501500000046,2081.0501500000046,0.0,0.008247577,98.84131503105164,98.40285747899998,98.20222055499997,212,208,17,401,1029,183,399,218.0,399,218
cg_w10_c000,mssp4-n120-d10-04,194.62594293815943,1958.4679290322576,1958.5330035402455,3.3227252294122076e-5,0.008507006,194.61743593215942,193.9124259379999,193.77773024299998,241,232,130,407,1043,189,436,368.0,436,357
cg_w10_c000,mssp4-n120-d10-05,81.86648460368627,1915.3456295454557,1915.3456295454557,0.0,0.073409519,81.79307508468628,81.32203300600004,81.25637010700004,131,125,48,407,1087,189,323,139.0,323,139
cg_w10_c000,mssp4-n120-d15-01,77.24435573827294,1344.0502,1344.0502,0.0,0.073942721,77.17041301727295,75.96892342000001,75.922486142,101,95,375,398,1472,180,284,108.0,284,108
cg_w10_c000,mssp4-n120-d15-02,73.07061505151684,1418.8001000000002,1418.8001000000002,0.0,0.029431103,73.04118394851685,72.249773053,72.19394425300001,119,113,126,403,1401,185,309,138.0,309,138
cg_w10_c000,mssp4-n120-d15-03,66.49717024669934,1809.6824201612912,1809.6824201612912,0.0,0.020406283,66.47676396369934,65.79392484499998,65.73018114700004,137,131,127,395,1370,177,318,196.0,318,196
cg_w10_c000,mssp4-n120-d15-04,99.2845775986626,1576.2001000000005,1576.2001000000005,0.0,0.119102707,99.1654748916626,98.51592382800003,98.43790031500002,157,150,73,402,1356,184,345,186.0,345,186
cg_w10_c000,mssp4-n120-d15-05,134.473600804501,1479.8001,1479.8001,0.0,0.009525716,134.46407508850098,133.87008434,133.69860892199998,201,194,73,399,1404,181,385,232.0,385,232
cg_w10_c000,mssp4-n120-d20-01,46.84415729394726,969.0001000000003,969.0001000000003,0.0,0.079993323,46.764163970947266,45.42186170600002,45.379439047999995,89,80,431,393,1770,175,264,93.0,264,93
cg_w10_c000,mssp4-n120-d20-02,23.925361112932617,1041.5000999999997,1041.5000999999997,0.0,0.074471907,23.850889205932617,23.033840433000005,23.003094893999993,59,53,122,396,1765,178,239,63.0,239,63
cg_w10_c000,mssp4-n120-d20-03,59.71811182390332,1489.3001666666678,1489.3001666666678,0.0,0.062912773,59.65519905090332,58.88233231100001,58.83655445400002,92,87,140,389,1724,171,266,97.0,266,97
cg_w10_c000,mssp4-n120-d20-04,65.13102753201905,997.9001,997.9001,0.0,0.042012525,65.08901500701904,63.485589050000016,63.43958634200002,93,81,652,398,1745,180,269,91.0,269,91
cg_w10_c000,mssp4-n120-d20-05,48.47098385268689,1271.7001,1271.7001,0.0,0.137983908,48.33299994468689,47.60862036199998,47.56968074100001,93,88,63,388,1754,170,267,101.0,267,101
cg_w10_c000,mssp4-n120-d30-01,20.040272887719116,737.05015,737.05015,0.0,0.085177835,19.955095052719116,18.752259305,18.737442801,32,29,342,396,2520,178,215,39.0,215,39
cg_w10_c000,mssp4-n120-d30-02,53.68397586973535,972.1001000000003,972.1001000000003,0.0,0.033285791,53.65069007873535,52.547595349,52.50299780100003,106,99,213,384,2462,166,277,172.0,277,172
cg_w10_c000,mssp4-n120-d30-03,26.419876296964723,829.7001,829.7001,0.0,0.04823633,26.37163996696472,25.372087048000004,25.353895961,48,42,234,384,2423,166,216,52.0,216,52
cg_w10_c000,mssp4-n120-d30-04,31.5577950557677,816.7001000000004,816.7001000000004,0.0,0.039134272,31.5186607837677,29.949380108000003,29.93102504000001,52,49,540,385,2469,167,224,59.0,224,59
cg_w10_c000,mssp4-n120-d30-05,28.65693248025549,910.1667999999997,910.1667999999997,0.0,0.047120459,28.609812021255493,27.281460144,27.257488752,62,57,356,391,2478,173,239,70.0,239,70
cg_w10_c000,mssp4-n140-d10-01,845.3010467814569,1882.5251875,1882.5251875,0.0,0.05899971,845.2420470714569,843.0287244820005,842.7957999270001,266,259,547,443,1433,189,457,273.0,457,273
cg_w10_c000,mssp4-n140-d10-02,838.571120762203,1844.7561309523803,1844.7561309523803,0.0,0.008127951,838.562992811203,835.8533783689995,835.6361373000003,240,230,864,443,1295,189,429,269.0,429,269
cg_w10_c000,mssp4-n140-d10-03,614.3682798074307,2289.107859792029,2289.1078597920296,0.0,0.032454841,614.3358249664307,610.6446129450001,610.4257330590003,316,310,830,441,1331,187,509,363.0,509,363
cg_w10_c000,mssp4-n140-d10-04,620.0889383794209,1958.3668333333362,1958.3668333333362,0.0,0.034489298,620.0544490814209,618.5899374069999,618.4220252010002,165,157,375,441,1332,187,354,173.0,354,173
cg_w10_c000,mssp4-n140-d10-05,1849.259751249045,2285.9202233072947,2285.9202233072942,0.0,0.052922178,1849.206829071045,1847.0736757959994,1846.7341514689992,478,470,463,443,1315,189,671,588.0,671,588
cg_w10_c000,mssp4-n140-d15-01,605.1916306443354,1423.3003000000003,1423.3003000000003,0.0,0.062599463,605.1290311813354,596.426941207,596.034709444,474,458,3367,438,1878,184,657,570.0,657,568
cg_w10_c000,mssp4-n140-d15-02,756.2520755052261,1612.9820136363626,1612.9820136363626,0.0,0.011563611,756.2405118942261,751.5645993730004,751.3500401249999,355,344,1803,441,1832,187,544,432.0,544,432
cg_w10_c000,mssp4-n140-d15-03,271.71190330767934,1390.8001000000002,1390.8001000000004,0.0,0.011862252,271.7000410556793,269.21419335699994,269.0836235570001,213,205,650,440,1868,186,401,243.0,401,243
cg_w10_c000,mssp4-n140-d15-04,377.6095787670159,1699.6091426966254,1699.6091426966254,0.0,0.155516782,377.45406198501587,375.3176061199999,375.20182984900015,200,194,427,441,1801,187,390,246.0,390,246
cg_w10_c000,mssp4-n140-d15-05,134.60436874154234,1456.4002000000019,1456.4002000000019,0.0,0.059950645,134.54441809654236,132.39509367999997,132.33210976600003,100,93,516,435,1817,181,283,112.0,283,112
cg_w10_c000,mssp4-n140-d20-01,713.0980408619159,1253.6349956521744,1253.6349956521744,0.0,0.08249907,713.0155417919159,707.3183550159997,707.0547656169998,443,429,1994,432,2303,178,616,502.0,616,502
cg_w10_c000,mssp4-n140-d20-02,587.881249800122,1132.600199999998,1132.600199999998,0.0,0.011294022,587.869955778122,575.0542033029999,574.9006398540002,295,276,3452,434,2262,180,467,321.0,467,321
cg_w10_c000,mssp4-n140-d20-03,241.6512513161964,1313.1001000000003,1313.1976661375666,7.43021324621165e-5,0.012025118,241.6392261981964,239.254178134,239.15739586199985,183,176,722,435,2323,181,366,203.0,366,203
